data,mes,sku,produto,marca,categoria,segmento,cidade,uf,regiao,canal,quantidade,preco_unitario,custo_unitario,receita,custo_total,margem_bruta
2024-10-20,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Maringa,PR,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-10-20,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Vitoria,ES,Sudeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2024-10-20,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Marketplace,1,89.9,43.15,89.9,43.15,46.75
2024-10-20,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Salvador,BA,Nordeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-10-20,2024-10,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2024-10-20,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Nova Lima,MG,Sudeste,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-10-20,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Curitiba,PR,Sul,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2024-10-20,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Londrina,PR,Sul,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-10-20,2024-10,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,119.9,45.56,119.9,45.56,74.34
2024-10-20,2024-10,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,180.4,81.66,180.4,81.66,98.74
2024-10-20,2024-10,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Salvador,BA,Nordeste,E-commerce,1,269.91,113.96,269.91,113.96,155.95
2024-10-20,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Vitoria,ES,Sudeste,Marketplace,1,69.0,24.15,69.0,24.15,44.85
2024-10-20,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Florianopolis,SC,Sul,E-commerce,1,29.9,14.35,29.9,14.35,15.55
2024-10-20,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Manaus,AM,Norte,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2024-10-20,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Belem,PA,Norte,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-10-20,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belem,PA,Norte,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-10-20,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Londrina,PR,Sul,E-commerce,1,81.88,31.15,81.88,31.15,50.73
2024-10-20,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Maringa,PR,Sul,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-10-20,2024-10,X11-LUV-001,Luva X11 Route 2 Couro,X11,Luvas,Moto,Vitoria,ES,Sudeste,E-commerce,1,189.9,81.66,189.9,81.66,108.24
2024-10-20,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Varejo Fisico,1,29.9,14.35,29.9,14.35,15.55
2024-10-20,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Salvador,BA,Nordeste,Varejo Fisico,1,82.71,38.66,82.71,38.66,44.05
2024-10-20,2024-10,HO-ACE-003,Oculos HighOne Vision UV400,HighOne,Acessorios,Bike,Goiania,GO,Centro-Oeste,E-commerce,1,129.9,68.85,129.9,68.85,61.05
2024-10-20,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Goiania,GO,Centro-Oeste,Distribuidores,1,89.9,47.65,89.9,47.65,42.25
2024-10-20,2024-10,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Distribuidores,1,131.91,71.95,131.91,71.95,59.96
2024-10-20,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Maringa,PR,Sul,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2024-10-20,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Joinville,SC,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-10-20,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Maceio,AL,Nordeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-10-20,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Curitiba,PR,Sul,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2024-10-21,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,Marketplace,1,39.0,13.65,39.0,13.65,25.35
2024-10-21,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Florianopolis,SC,Sul,Distribuidores,1,89.0,31.15,89.0,31.15,57.85
2024-10-21,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Marketplace,1,89.0,31.15,89.0,31.15,57.85
2024-10-21,2024-10,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,229.9,98.86,229.9,98.86,131.04
2024-10-21,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,Marketplace,1,89.9,38.66,89.9,38.66,51.24
2024-10-21,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Maceio,AL,Nordeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-10-21,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-10-21,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Florianopolis,SC,Sul,E-commerce,1,69.0,24.15,69.0,24.15,44.85
2024-10-21,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ponta Grossa,PR,Sul,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2024-10-21,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Goiania,GO,Centro-Oeste,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-10-21,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Maceio,AL,Nordeste,Varejo Fisico,1,85.4,47.65,85.4,47.65,37.75
2024-10-21,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Porto Alegre,RS,Sul,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2024-10-21,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Distribuidores,1,59.9,28.75,59.9,28.75,31.15
2024-10-21,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2024-10-21,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,53.91,28.75,53.91,28.75,25.16
2024-10-21,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,85.4,43.15,85.4,43.15,42.25
2024-10-21,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Porto Alegre,RS,Sul,Distribuidores,1,79.9,42.35,79.9,42.35,37.55
2024-10-21,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Recife,PE,Nordeste,Varejo Fisico,1,59.9,28.75,59.9,28.75,31.15
2024-10-22,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Recife,PE,Nordeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-10-22,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,79.9,42.35,79.9,42.35,37.55
2024-10-22,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Ribeirao Preto,SP,Sudeste,Marketplace,1,84.55,31.15,84.55,31.15,53.4
2024-10-22,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Goiania,GO,Centro-Oeste,Varejo Fisico,1,78.32,31.15,78.32,31.15,47.17
2024-10-22,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,89.0,31.15,89.0,31.15,57.85
2024-10-22,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Maringa,PR,Sul,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2024-10-22,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,2,65.55,24.15,131.1,48.3,82.8
2024-10-22,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Florianopolis,SC,Sul,E-commerce,1,39.0,13.65,39.0,13.65,25.35
2024-10-22,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,39.0,13.65,39.0,13.65,25.35
2024-10-22,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Cuiaba,MT,Centro-Oeste,E-commerce,1,34.32,13.65,34.32,13.65,20.67
2024-10-22,2024-10,WGS-KIT-001,Kit Cubo WG Sports Completo,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,134.1,52.15,134.1,52.15,81.95
2024-10-22,2024-10,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,229.9,98.86,229.9,98.86,131.04
2024-10-22,2024-10,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Manaus,AM,Norte,E-commerce,1,211.51,98.86,211.51,98.86,112.65
2024-10-22,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Sao Paulo,SP,Sudeste,Distribuidores,1,75.9,42.35,75.9,42.35,33.55
2024-10-22,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-10-22,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Porto Alegre,RS,Sul,E-commerce,1,27.51,14.35,27.51,14.35,13.16
2024-10-22,2024-10,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2024-10-22,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Brasilia,DF,Centro-Oeste,Marketplace,1,89.9,43.15,89.9,43.15,46.75
2024-10-22,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Nova Lima,MG,Sudeste,Varejo Fisico,1,75.9,38.35,75.9,38.35,37.55
2024-10-22,2024-10,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,299.9,113.96,299.9,113.96,185.94
2024-10-22,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2024-10-22,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Varejo Fisico,1,53.91,28.75,53.91,28.75,25.16
2024-10-22,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Belem,PA,Norte,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2024-10-22,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Belo Horizonte,MG,Sudeste,Distribuidores,1,29.9,14.35,29.9,14.35,15.55
2024-10-22,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Nova Lima,MG,Sudeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2024-10-22,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Caxias do Sul,RS,Sul,E-commerce,1,89.9,43.15,89.9,43.15,46.75
2024-10-22,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,28.4,14.35,28.4,14.35,14.05
2024-10-22,2024-10,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Belo Horizonte,MG,Sudeste,Varejo Fisico,1,279.9,134.35,279.9,134.35,145.55
2024-10-22,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,89.9,38.66,89.9,38.66,51.24
2024-10-22,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Salvador,BA,Nordeste,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2024-10-22,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,Varejo Fisico,1,71.91,38.35,71.91,38.35,33.56
2024-10-22,2024-10,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Nova Lima,MG,Sudeste,Distribuidores,1,299.9,128.96,299.9,128.96,170.94
2024-10-22,2024-10,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Campinas,SP,Sudeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2024-10-23,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Fortaleza,CE,Nordeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-10-23,2024-10,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Campinas,SP,Sudeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2024-10-23,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Vitoria,ES,Sudeste,E-commerce,1,71.91,42.35,71.91,42.35,29.56
2024-10-23,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Recife,PE,Nordeste,E-commerce,1,79.9,38.35,79.9,38.35,41.55
2024-10-23,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Marketplace,1,89.9,43.15,89.9,43.15,46.75
2024-10-23,2024-10,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2024-10-23,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Manaus,AM,Norte,Varejo Fisico,1,79.9,38.35,79.9,38.35,41.55
2024-10-23,2024-10,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,149.9,71.95,149.9,71.95,77.95
2024-10-23,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Goiania,GO,Centro-Oeste,E-commerce,1,79.9,42.35,79.9,42.35,37.55
2024-10-23,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Belo Horizonte,MG,Sudeste,E-commerce,1,89.0,31.15,89.0,31.15,57.85
2024-10-23,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,65.55,24.15,65.55,24.15,41.4
2024-10-23,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Brasilia,DF,Centro-Oeste,Varejo Fisico,1,89.9,38.66,89.9,38.66,51.24
2024-10-23,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Distribuidores,1,63.48,24.15,63.48,24.15,39.33
2024-10-23,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-10-23,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campo Grande,MS,Centro-Oeste,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2024-10-23,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Maceio,AL,Nordeste,E-commerce,1,35.88,13.65,35.88,13.65,22.23
2024-10-23,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-10-23,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Sao Paulo,SP,Sudeste,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2024-10-23,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Cascavel,PR,Sul,E-commerce,1,89.9,38.66,89.9,38.66,51.24
2024-10-23,2024-10,SCD-CAP-001,Capacete Scud Fenix Solide,Scud,Capacetes,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,349.9,167.95,349.9,167.95,181.95
2024-10-23,2024-10,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2024-10-23,2024-10,SCD-CAP-002,Capacete Scud Attack 2 Viseira,Scud,Capacetes,Moto,Vitoria,ES,Sudeste,E-commerce,1,279.9,134.35,279.9,134.35,145.55
2024-10-23,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Cuiaba,MT,Centro-Oeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2024-10-23,2024-10,X11-CAL-002,Calca X11 Urban Feminina,X11,Calcas,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,299.9,128.96,299.9,128.96,170.94
2024-10-23,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campinas,SP,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
2024-10-23,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Manaus,AM,Norte,Varejo Fisico,1,39.0,13.65,39.0,13.65,25.35
2024-10-24,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,Distribuidores,1,69.0,24.15,69.0,24.15,44.85
2024-10-24,2024-10,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,1,259.9,98.76,259.9,98.76,161.14
2024-10-24,2024-10,VES-CAL-001,Calca Vessel Urban Stretch,Vessel,Calcas,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,299.9,113.96,299.9,113.96,185.94
2024-10-24,2024-10,VES-LUV-001,Luva Vessel Street Ventilada,Vessel,Luvas,Moto,Vitoria,ES,Sudeste,Varejo Fisico,1,119.9,45.56,119.9,45.56,74.34
2024-10-24,2024-10,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,228.71,98.76,228.71,98.76,129.95
2024-10-24,2024-10,WGS-CUB-001,Cubo Traseiro WG Sports Disco 36F,WG Sports,Componentes,Bike,Fortaleza,CE,Nordeste,E-commerce,1,81.88,31.15,81.88,31.15,50.73
2024-10-24,2024-10,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Belem,PA,Norte,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2024-10-24,2024-10,VES-JAQ-001,Jaqueta Vessel Basic Urban,Vessel,Jaquetas,Moto,Campo Grande,MS,Centro-Oeste,E-commerce,1,246.9,98.76,246.9,98.76,148.14
2024-10-24,2024-10,SCD-ACE-002,Bagageiro Scud Universal Moto,Scud,Acessorios,Moto,Manaus,AM,Norte,E-commerce,1,149.9,71.95,149.9,71.95,77.95
2024-10-24,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Recife,PE,Nordeste,Varejo Fisico,1,89.9,43.15,89.9,43.15,46.75
2024-10-24,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Salvador,BA,Nordeste,E-commerce,1,59.9,28.75,59.9,28.75,31.15
2024-10-24,2024-10,SCD-ACE-003,Capa de Chuva Scud Moto,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Distribuidores,1,56.9,28.75,56.9,28.75,28.15
2024-10-24,2024-10,VES-ACE-001,Kit Protecao Vessel Joelhos/Cotovelo,Vessel,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,E-commerce,1,149.9,56.96,149.9,56.96,92.94
2024-10-24,2024-10,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,132.9,60.16,132.9,60.16,72.74
2024-10-24,2024-10,X11-LUV-003,Luva X11 Impact 2 Cano Longo,X11,Luvas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,229.9,98.86,229.9,98.86,131.04
2024-10-24,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Recife,PE,Nordeste,Varejo Fisico,1,26.91,14.35,26.91,14.35,12.56
2024-10-24,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Fortaleza,CE,Nordeste,E-commerce,1,82.71,47.65,82.71,47.65,35.06
2024-10-24,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Belo Horizonte,MG,Sudeste,Marketplace,1,89.9,47.65,89.9,47.65,42.25
2024-10-24,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Sao Paulo,SP,Sudeste,Distribuidores,1,79.9,38.35,79.9,38.35,41.55
2024-10-24,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2024-10-24,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,Marketplace,1,29.9,14.35,29.9,14.35,15.55
2024-10-24,2024-10,SCD-ACE-004,Antena Scud Curta Universal,Scud,Acessorios,Moto,Rio de Janeiro,RJ,Sudeste,E-commerce,2,29.9,14.35,59.8,28.7,31.1
2024-10-24,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Campinas,SP,Sudeste,E-commerce,1,85.4,43.15,85.4,43.15,42.25
2024-10-24,2024-10,HO-ACE-004,Camiseta HighOne Dry-Fit Ciclismo,HighOne,Acessorios,Bike,Nova Lima,MG,Sudeste,Distribuidores,1,79.9,42.35,79.9,42.35,37.55
2024-10-24,2024-10,X11-JAQ-001,Jaqueta X11 Iron 3 Sporadic,X11,Jaquetas,Moto,Sao Paulo,SP,Sudeste,E-commerce,1,449.9,193.46,449.9,193.46,256.44
2024-10-24,2024-10,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Caxias do Sul,RS,Sul,E-commerce,1,299.9,128.96,299.9,128.96,170.94
2024-10-24,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Sao Paulo,SP,Sudeste,Varejo Fisico,1,89.9,47.65,89.9,47.65,42.25
2024-10-24,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Londrina,PR,Sul,E-commerce,1,89.9,47.65,89.9,47.65,42.25
2024-10-24,2024-10,X11-LUV-004,Luva X11 Thermic Segunda Pele,X11,Luvas,Moto,Vitoria,ES,Sudeste,Marketplace,1,89.9,38.66,89.9,38.66,51.24
2024-10-24,2024-10,X11-JAQ-005,Jaqueta X11 One Sport Masculina,X11,Jaquetas,Moto,Rio de Janeiro,RJ,Sudeste,Varejo Fisico,1,299.9,128.96,299.9,128.96,170.94
2024-10-24,2024-10,X11-LUV-005,Luva X11 Nitro 4,X11,Luvas,Moto,Nova Lima,MG,Sudeste,E-commerce,1,139.9,60.16,139.9,60.16,79.74
2024-10-24,2024-10,HO-ACE-002,Luva HighOne Trail Gel,HighOne,Luvas,Bike,Maringa,PR,Sul,Varejo Fisico,1,85.4,47.65,85.4,47.65,37.75
2024-10-24,2024-10,HO-ACE-001,Capacete HighOne MTB Trail,HighOne,Capacetes,Bike,Campo Grande,MS,Centro-Oeste,E-commerce,1,199.9,105.95,199.9,105.95,93.95
2024-10-24,2024-10,SCD-ACE-001,Viseira Scud Fume Universal,Scud,Acessorios,Moto,Vitoria,ES,Sudeste,Marketplace,1,73.51,38.35,73.51,38.35,35.16
2024-10-24,2024-10,WGS-CUB-002,Cubo Dianteiro WG Sports Disco 32F,WG Sports,Componentes,Bike,Brasilia,DF,Centro-Oeste,E-commerce,1,63.48,24.15,63.48,24.15,39.33
2024-10-24,2024-10,WGS-ROL-001,Roldana Cambio WG Sports Alu 11d,WG Sports,Componentes,Bike,Campinas,SP,Sudeste,Marketplace,1,35.1,13.65,35.1,13.65,21.45
2024-10-24,2024-10,SCD-ACE-005,Spoiler Traseiro Scud Honda CG,Scud,Acessorios,Moto,Ribeirao Preto,SP,Sudeste,Distribuidores,1,89.9,43.15,89.9,43.15,46.75
